Dorchester, Dorset;Secundus ii;2
Dorchester, Dorset;Masclus i (Masculus);2
Dorchester, Dorset;Sabinus iii;2
Dorchester, Dorset;Logirnus;3
Elginhaugh;Logirnus;2
Ewell;Patricius i;2
Ewell;Vitalis ii;2
Exeter;Germanus i;4
Exeter;Abitus (Habitus);3
Exeter;Aquitanus;8
Exeter;Bassus ii;3
Exeter;Bassus ii-Coelus;3
Exeter;Carbo;2
Exeter;Crestio;4
Exeter;Firmo ii;4
Exeter;Gallicanus ii;2
Exeter;Labio;2
Exeter;Licinus;2
Exeter;Lucceius i;2
Exeter;Modestus i;7
Exeter;Mommo;2
Exeter;Murranus i;7
Exeter;Niger ii;8
Exeter;Primus iii-Sco-;2
Exeter;Rufinus iii;2
Exeter;Rufus iii;2
Exeter;Salvetus i (Salve tu - Salve)?;2
Exeter;Severus iii;7
Exeter;Silvanus i;2
Exeter;Virtus i;3
Exeter;Vitalis i;2
Exeter;Vitalis ii;3
Exeter;Calvus i;3
Exeter;Secundus ii;3
Exeter;Celadus;2
Exeter;Felix i;7
Exeter;Paullus i (Paulus);2
Exeter;Primus iii;8
Exeter;Sabinus iii;4
Fingringhoe Wick;Bassus ii;2
Fingringhoe Wick;Licinus;3
Fingringhoe Wick;Murranus i;2
Fingringhoe Wick;Primus iii;2
Fishbourne;Germanus i;3
Fishbourne;Albanus ii;4
Fishbourne;Bassus ii;3
Fishbourne;Crestio;3
Fishbourne;Crestus i;2
Fishbourne;Damonus;2
Fishbourne;Darra (Darrantus)?;2
Fishbourne;Firmo ii;2
Fishbourne;Iucundus iii;2
Fishbourne;Labio;2
Fishbourne;Libertus i;2
Fishbourne;Licinus;2
Fishbourne;Lupus ii;2
Fishbourne;Memor;2
Fishbourne;Moi-;2
Fishbourne;Mont- Cres- (Montius Cres);2
Fishbourne;Murranus i;3
Fishbourne;Niger ii;13
Fishbourne;Passenus (Passienus);7
Fishbourne;Patricius i;4
Fishbourne;Perrus (Perus);2
Fishbourne;Pontus (Pontius)?;4
Fishbourne;Primulus i;2
Fishbourne;Scotnus;2
Fishbourne;Severus iii;5
Fishbourne;Vitalis i;2
Fishbourne;Vitalis ii;2
Fishbourne;Calvus i;2
Fishbourne;Secundus ii;3
Fishbourne;Felix i;2
Fishbourne;Primus iii;6
Fishbourne;Sabinus iii;2
Fishbourne;Logirnus;3
Folkestone;Passenus (Passienus);2
Gloucester;Germanus i;4
Gloucester;Albanus ii;2
Gloucester;Aquitanus;4
Gloucester;Carillus iii (Carilus);2
Gloucester;Censor i;2
Gloucester;Cosius Rufinus;4
Gloucester;Crestio;2
Gloucester;Crestus i;4
Gloucester;Iucundus iii;2
Gloucester;Licinus;4
Gloucester;Masclinus;2
Gloucester;Memor;2
Gloucester;Modestus i;3
Gloucester;Mommo;3
Gloucester;Montanus i;3
Gloucester;Murranus i;3
Gloucester;Niger ii;2
Gloucester;Passenus (Passienus);16
Gloucester;Patricius i;5
Gloucester;Ponteius;2
Gloucester;Quintio i;2
Gloucester;Severus iii;7
Gloucester;Silvinus ii;2
Gloucester;Sulpicius;4
Gloucester;Verecundus ii;2
Gloucester;Virtus i;2
Gloucester;Vitalis i;2
Gloucester;Vitalis ii;6
Gloucester;Calvus i;3
Gloucester;Secundus ii;5
Gloucester;Felix i;2
Gloucester;Paullus i (Paulus);2
Gloucester;Primus iii;2
Gloucester;Masclus i (Masculus);2
Gloucester;Sabinus iii;6
Gloucester;Logirnus;3
Gorhambury;Censor i;3
Gorhambury;Crestio;2
Gorhambury;Licinus;2
Gorhambury;Manduilus;2
Gorhambury;Patricius i;3
Gorhambury;Severus iii;2
Gorhambury;Vitalis ii;2
Gorhambury;Secundus ii;2
Great Chesterford;Patricius i;2
Great Chesterford;Tertius iii;2
Ham Hill;Licinus;2
Heronbridge;Flavius Germanus (L. Flavius Germanus);2
Heybridge;Crestus i;2
Heybridge;Sulpicius;3
Heybridge;Virthus;2
Heybridge;Calvus i;2
Heybridge;Masclus i (Masculus);2
High Cross;Primus iii;2
Hod Hill;Damonus;2
Holt;Flavius Germanus (L. Flavius Germanus);2
Holt;Censor i;3
Holt;Fuscus ii;2
Holt;Vitalis ii;2
Ilkley;Iucundus iii;2
Ilkley;Calvus i;2
Inchtuthil;Iullinus i;2
Inchtuthil;Patricius i;2
Kelvedon;Modestus i;2
Kettering;C. Silvius Patricius;2
Kettering;Cosius Rufinus;2
Kettering;Frontinus;2
Kettering;M. Crestio (M- Crestio);2
Kettering;Mommo;2
Kettering;Murranus i;2
Kettering;Patricius i;2
Kettering;Ponteius;2
Kettering;Pontus (Pontius)?;2
Kettering;Rufinus iii;2
Kettering;Severus iii;2
Kettering;Vitalis ii;4
Kettering;Calvus i;5
Kettering;L. Cosius Virilis;2
Lancaster;Secundus ii;2
Leicester;Flavius Germanus (L. Flavius Germanus);2
Leicester;Germanus i;9
Leicester;Abitus (Habitus);4
Leicester;Ain-;2
Leicester;Albanus ii;3
Leicester;Aquitanus;4
Leicester;Atica (Athca)?;2
Leicester;Bassus ii;5
Leicester;Bilicatus (Bilicatos);3
Leicester;C. Ex- Albinus;2
Leicester;C. Silvius Patricius;5
Leicester;Carantus i;6
Leicester;Carillus iii (Carilus);3
Leicester;Castus i;2
Leicester;Cat- i;2
Leicester;Celsus ii;2
Leicester;Censor i;10
Leicester;Cosius Iucundus (A. Co- Iuc-)?;3
Leicester;Cosius Rufinus;5
Leicester;Cotio (Otio)?;2
Leicester;Cotto ii;10
Leicester;Crestio;9
Leicester;Crestus i;8
Leicester;Crispus iii;3
Leicester;Dontio;3
Leicester;Firmo ii;4
Leicester;Frontinus;3
